id,id_produto,tipo,temperatura_ar,temperatura_processo,umidade_relativa,velocidade_rotacional,torque,desgaste_da_ferramenta,falha_maquina,FDF (Falha Desgaste Ferramenta),FDC (Falha Dissipacao Calor),FP (Falha Potencia),FTE (Falha Tensao Excessiva),FA (Falha Aleatoria)
3479,M20841,M,300.7,310.7,90.0,1347.0,46.5,183.0,Não,Não,Não,Não,Não,Não
3480,M19787,M,303.5,312.3,90.0,1543.0,33.3,71.0,Não,Não,Não,Não,Não,Não
3484,L47418,L,297.9,308.1,90.0,1393.0,50.3,193.0,Não,Não,Não,Não,Não,Não
3485,L51195,L,302.1,310.9,90.0,1477.0,41.4,184.0,Não,Não,Não,Não,Não,Não
3486,M24122,M,298.3,309.1,90.0,1404.0,47.0,15.0,Não,Não,Não,Não,Não,Não
3492,L55431,L,299.0,310.4,90.0,1981.0,21.2,125.0,Não,Não,Não,Não,Não,Não
3494,L52277,L,304.2,313.4,90.0,1457.0,49.4,96.0,Não,Não,Não,Não,Não,Não
3497,M18412,M,301.8,310.9,90.0,1358.0,52.3,56.0,Não,Não,Não,Não,Não,Não
3498,L57149,L,298.4,308.1,90.0,1491.0,50.0,156.0,Não,Não,Não,Não,Não,Não
3499,L50540,L,301.5,310.6,90.0,1394.0,46.5,206.0,Não,Não,Não,Não,Não,Não
3500,L55429,L,299.0,310.4,90.0,1524.0,39.8,120.0,Não,Não,Não,Não,Não,Não
3501,L49590,L,299.1,308.5,90.0,1689.0,32.1,192.0,Não,Não,Não,Não,Não,Não
3504,L51162,L,302.2,311.3,90.0,1475.0,48.6,104.0,Não,Não,Não,Não,Não,Não
3505,H29560,H,298.5,308.4,90.0,1612.0,36.1,174.0,Não,Não,Não,Não,Não,Não
3509,L50791,L,301.7,310.9,90.0,1405.0,46.4,207.0,Sim,Sim,Não,Não,Não,Sim
3510,L52533,L,303.4,312.7,90.0,1589.0,34.0,116.0,Não,Não,Não,Não,Não,Não
3511,L48916,L,298.4,307.9,90.0,1544.0,35.9,132.0,Não,Não,Não,Não,Não,Não
3513,L54839,L,300.5,311.6,90.0,1528.0,42.4,163.0,Não,Não,Não,Não,Não,Não
3514,L47294,L,298.8,308.6,90.0,1680.0,29.4,95.0,Não,Não,Não,Não,Não,Não
3515,M23720,M,297.9,309.1,90.0,1488.0,37.3,30.0,Não,Não,Não,Não,Não,Não
3516,M20509,M,302.5,311.9,90.0,1414.0,51.6,205.0,Não,Não,Não,Não,Não,Não
3519,H37236,H,299.9,311.3,90.0,1413.0,41.8,153.0,Não,Não,Não,Não,Não,Não
3520,L47900,L,297.4,308.9,90.0,1809.0,23.8,131.0,Não,Não,Não,Não,Não,Não
3522,H38257,H,297.3,308.8,90.0,1564.0,38.0,191.0,Não,Não,Não,Não,Não,Não
3525,L54406,L,299.7,309.6,90.0,1399.0,51.3,144.0,Não,Não,Não,Não,Não,Não
3526,L54486,L,300.1,310.5,90.0,1356.0,45.8,126.0,Não,Não,Não,Não,Não,Não
3527,H35922,H,301.0,310.1,90.0,1756.0,30.7,2.0,Não,Não,Não,Não,Não,Não
3528,M15456,M,297.6,309.6,90.0,1530.0,37.3,10.0,Não,Não,Não,Não,Não,Não
3530,M20955,M,300.9,310.7,90.0,1452.0,47.3,25.0,Não,Não,Não,Não,Não,Não
3532,M20024,M,304.3,313.4,90.0,1624.0,32.1,53.0,Não,Não,Não,Não,Não,Não
3534,H37581,H,299.7,311.1,90.0,1353.0,47.1,143.0,Não,Não,Não,Não,Não,Não
3535,M21780,M,301.2,311.6,90.0,1423.0,48.0,199.0,Não,Não,Não,Não,Não,Não
3536,L49880,L,299.9,309.3,90.0,1473.0,40.4,59.0,Não,Não,Não,Não,Não,Não
3538,M16560,M,298.0,307.6,90.0,1844.0,23.8,44.0,Não,Não,Não,Não,Não,Não
3540,H34818,H,302.8,312.5,90.0,1422.0,46.1,4.0,Não,Não,Não,Não,Não,Não
3541,M22079,M,299.8,309.7,90.0,1556.0,37.7,124.0,Não,Não,Não,Não,Não,Não
3542,H36916,H,300.3,311.7,90.0,1655.0,29.9,193.0,Não,Não,Não,Não,Não,Não
3543,L50122,L,300.7,309.5,90.0,1461.0,49.9,0.0,Não,Não,Não,Não,Não,Não
3544,M21161,M,301.2,310.6,90.0,1576.0,39.6,109.0,Não,Não,Não,Não,Não,Não
3545,H29500,H,299.0,309.0,90.0,1436.0,43.9,20.0,Não,Não,Não,Não,Não,Não
3547,L49857,L,299.8,309.5,90.0,1495.0,39.6,10.0,Não,Não,Não,Não,Não,Não
3549,H37143,H,300.7,311.9,90.0,1329.0,59.2,121.0,Não,Não,Não,Não,Não,Não
3550,L49774,L,298.8,308.5,90.0,1446.0,37.0,11.0,Não,Não,Não,Não,Não,Não
3551,M20744,M,301.3,311.1,90.0,1438.0,43.0,137.0,Não,Não,Não,Não,Não,Não
3552,M15889,M,296.2,307.3,90.0,1477.0,35.2,53.0,Não,Não,Não,Não,Não,Não
3553,H29550,H,298.7,308.5,90.0,1420.0,45.7,143.0,Não,Não,Não,Não,Não,Não
3554,L54011,L,301.1,311.0,90.0,1565.0,52.3,183.0,Não,Não,Não,Não,Não,Não
3555,L54994,L,300.0,311.4,90.0,1927.0,24.6,132.0,Não,Não,Não,Não,Não,Não
3556,L50034,L,300.5,309.3,90.0,1470.0,40.8,219.0,Não,Não,Não,Não,Não,Não
3558,M16060,M,296.9,308.0,90.0,1430.0,55.9,71.0,Não,Não,Não,Não,Não,Não
3563,L54508,L,300.0,310.5,90.0,1517.0,42.2,186.0,Não,Não,Não,Não,Não,Não
3567,L54769,L,300.4,311.0,90.0,1802.0,26.0,197.0,Não,Não,Não,Não,Não,Não
3569,L53752,L,301.4,310.7,90.0,1428.0,53.7,176.0,Não,Não,Não,Não,Não,Não
3570,H35949,H,301.2,310.5,90.0,1505.0,43.6,78.0,Não,Não,Não,Não,Não,Não
3572,M23135,M,298.9,310.6,90.0,1720.0,25.3,197.0,Não,Não,Não,Não,Não,Não
3573,M17190,M,299.3,308.7,90.0,1390.0,49.3,215.0,Não,Não,Não,Não,Não,Não
3574,M18375,M,301.9,311.1,90.0,1605.0,40.0,179.0,Não,Não,Não,Não,Não,Não
3576,L47375,L,298.3,308.5,90.0,1453.0,42.9,89.0,Não,Não,Não,Não,Não,Não
3577,L54437,L,300.2,310.4,90.0,1518.0,41.8,5.0,Não,Não,Não,Não,Não,Não
3579,L52239,L,303.9,312.8,90.0,1419.0,47.9,196.0,Não,Não,Não,Não,Não,Não
3581,M23708,M,297.5,308.9,90.0,1436.0,44.8,2.0,Não,Não,Não,Não,Não,Não
3582,M24788,M,298.4,308.5,90.0,1576.0,27.4,55.0,Não,Não,Não,Não,Não,Não
3584,L56262,L,297.2,307.9,90.0,1309.0,49.6,167.0,Não,Não,Não,Não,Não,Não
3585,M23604,M,297.4,308.7,90.0,1798.0,23.0,135.0,Não,Não,Não,Não,Não,Não
3586,H30058,H,297.7,309.4,90.0,1608.0,30.2,135.0,Não,Não,Não,Não,Não,Não
3587,M24234,M,297.8,308.5,90.0,1466.0,44.7,88.0,Não,Não,Não,Não,Não,Não
3588,L52283,L,304.1,313.4,90.0,1399.0,43.7,111.0,Não,Não,Não,Não,Não,Não
3590,L48817,L,297.9,307.8,90.0,1665.0,33.9,102.0,Não,Não,Não,Não,Não,Não
3591,L47300,L,298.9,308.7,90.0,1433.0,44.7,108.0,Não,Não,Não,Não,Não,Não
3592,H32395,H,300.4,309.4,90.0,1530.0,40.4,112.0,Não,Não,Não,Não,Não,Não
3594,L50254,L,300.1,309.2,90.0,1783.0,27.3,118.0,Não,Não,Não,Não,Não,Não
3595,M23787,M,297.4,308.4,90.0,1789.0,25.0,210.0,Não,Não,Não,Não,Não,Não
3597,L49315,L,299.3,309.0,90.0,1511.0,47.8,148.0,Não,Não,Não,Não,Não,Não
3598,M23801,M,297.3,308.3,90.0,1595.0,32.2,29.0,Não,Não,Não,Não,Não,Não
3601,L47314,L,298.8,308.4,90.0,1369.0,53.0,138.0,Não,Não,Não,Não,Não,Não
3603,M20184,M,303.4,312.8,90.0,1526.0,30.8,37.0,Não,Não,Não,Não,Não,Não
3604,L56820,L,299.4,310.5,90.0,1514.0,36.1,169.0,Não,Não,Não,Não,Não,Não
3605,L53340,L,301.0,310.9,90.0,1570.0,34.0,192.0,Não,Não,Não,Não,Não,Não
3606,L49739,L,299.3,309.0,90.0,1447.0,50.4,140.0,Não,Não,Não,Não,Não,Sim
3610,M17327,M,298.9,308.6,90.0,1574.0,33.5,128.0,Não,Não,Não,Não,Não,Não
3612,M21657,M,301.2,310.7,90.0,1615.0,34.9,95.0,Não,Não,Não,Não,Não,Não
3613,L47921,L,296.9,308.3,90.0,1513.0,38.8,189.0,Não,Não,Não,Não,Não,Não
3614,L52487,L,304.0,313.3,90.0,1530.0,34.8,211.0,Não,Não,Não,Não,Não,Não
3616,L50821,L,302.3,311.6,90.0,1488.0,41.8,75.0,Não,Não,Não,Não,Não,Não
3617,L47624,L,297.4,308.4,90.0,1582.0,37.2,68.0,Não,Não,Não,Não,Não,Não
3618,L55320,L,299.6,310.9,90.0,1658.0,28.0,76.0,Não,Não,Não,Não,Não,Não
3621,L49053,L,298.4,308.1,90.0,1367.0,57.8,92.0,Não,Não,Não,Não,Não,Não
3622,M21226,M,299.9,309.5,90.0,2065.0,18.1,62.0,Não,Não,Não,Não,Não,Não
3623,L49776,L,299.0,308.7,90.0,1426.0,38.6,16.0,Não,Não,Não,Não,Não,Não
3624,L48897,L,298.2,307.6,90.0,1369.0,54.5,82.0,Não,Não,Não,Não,Não,Não
3626,L50023,L,300.3,309.2,90.0,1532.0,40.2,194.0,Não,Não,Não,Não,Não,Não
3628,L52668,L,302.7,312.2,90.0,1450.0,52.1,213.0,Sim,Não,Não,Não,Sim,Não
3629,L55814,L,297.3,308.3,90.0,1411.0,43.2,63.0,Não,Não,Não,Não,Não,Não
3634,H30104,H,297.6,309.0,90.0,1413.0,40.2,51.0,Não,Não,Não,Não,Não,Não
3636,L47782,L,297.9,309.8,90.0,2000.0,21.3,29.0,Não,Não,Não,Não,Não,Não
3637,M16771,M,298.1,307.8,90.0,1316.0,57.2,191.0,Não,Não,Não,Não,Não,Não
3638,L48194,L,296.2,307.2,90.0,1445.0,41.8,20.0,Não,Não,Não,Não,Não,Não
3641,L52949,L,301.7,311.3,90.0,1348.0,51.0,87.0,Não,Não,Não,Não,Não,Não
3642,M18617,M,302.2,311.1,90.0,1516.0,33.7,158.0,Não,Não,Não,Não,Não,Não
3644,L52463,L,303.8,313.2,90.0,1525.0,41.9,145.0,Não,Não,Não,Não,Não,Não
3645,L51550,L,302.0,309.9,90.0,1308.0,57.6,197.0,Sim,Não,Sim,Não,Sim,Não
3647,L54191,L,300.5,310.5,90.0,2633.0,12.2,17.0,Sim,Não,Não,Sim,Não,Não
3648,M16221,M,298.6,310.1,90.0,1458.0,41.9,61.0,Não,Não,Não,Não,Não,Não
3651,L48507,L,298.8,310.2,90.0,1814.0,26.8,204.0,Não,Não,Não,Não,Não,Não
3652,L55687,L,298.4,309.7,90.0,1518.0,39.8,165.0,Não,Não,Não,Não,Não,Não
3654,L48731,L,298.4,308.8,90.0,1458.0,40.1,111.0,Não,Não,Não,Não,Não,Não
3655,L54949,L,300.3,311.5,90.0,1552.0,38.9,23.0,Não,Não,Não,Não,Não,Não
3656,L57088,L,298.6,309.0,90.0,1456.0,47.7,0.0,Não,Não,Não,Não,Não,Não
3657,H30751,H,298.7,310.2,90.0,1613.0,36.0,0.0,Não,Não,Não,Não,Não,Não
3659,L50190,L,300.3,309.6,90.0,1537.0,37.1,187.0,Não,Não,Não,Não,Não,Não
3661,M23685,M,297.3,308.8,90.0,1548.0,41.3,140.0,Não,Não,Não,Não,Não,Não
3663,L53713,L,301.3,310.7,90.0,1504.0,47.2,74.0,Não,Não,Não,Não,Não,Não
3664,H34453,H,304.1,313.3,90.0,1689.0,32.5,134.0,Não,Não,Não,Não,Não,Não
3665,L49526,L,299.2,308.4,90.0,1402.0,47.7,24.0,Não,Não,Não,Não,Não,Não
3666,M24142,M,298.2,308.9,90.0,1414.0,44.3,68.0,Não,Não,Não,Não,Não,Não
3667,L52665,L,302.6,312.1,90.0,1344.0,51.0,206.0,Não,Não,Não,Não,Não,Não
3668,L49964,L,300.2,309.6,90.0,1430.0,52.7,47.0,Não,Não,Não,Não,Não,Não
3669,L52299,L,304.2,313.6,90.0,1411.0,46.0,149.0,Não,Não,Não,Não,Não,Não
3670,M22410,M,300.3,311.4,90.0,1554.0,34.3,99.0,Não,Não,Não,Não,Não,Não
3672,M20459,M,302.7,312.0,90.0,1652.0,31.0,81.0,Não,Não,Não,Não,Não,Não
3674,L47330,L,298.4,308.3,90.0,1422.0,42.7,186.0,Não,Não,Não,Não,Não,Não
3675,L49984,L,300.1,309.5,90.0,1450.0,40.1,100.0,Não,Não,Não,Não,Não,Não
3677,H31500,H,299.4,309.3,90.0,1439.0,49.7,9.0,Não,Não,Não,Não,Não,Não
3678,L50931,L,302.4,311.1,90.0,1520.0,42.2,143.0,Não,Não,Não,Não,Não,Não
3679,L52792,L,303.0,312.3,90.0,1486.0,42.4,112.0,Não,Não,Não,Não,Não,Não
3681,L51197,L,302.0,310.8,90.0,1902.0,23.4,188.0,Não,Não,Não,Não,Não,Não
3683,M20918,M,300.9,310.9,90.0,1636.0,35.3,153.0,Não,Não,Não,Não,Não,Não
3684,L49604,L,298.9,308.2,90.0,1828.0,23.8,26.0,Não,Não,Não,Não,Não,Não
3685,L55214,L,300.7,311.8,90.0,1564.0,36.8,11.0,Não,Não,Não,Não,Não,Não
3687,H30273,H,296.2,307.0,90.0,1542.0,40.6,28.0,Não,Não,Não,Não,Não,Não
3689,M22451,M,300.5,311.1,90.0,1296.0,61.3,202.0,Sim,Não,Não,Não,Sim,Não
3690,L55277,L,300.3,311.7,90.0,1452.0,41.5,172.0,Não,Não,Não,Não,Não,Não
3691,H36734,H,299.8,310.2,90.0,1411.0,49.7,161.0,Não,Não,Não,Não,Não,Não
3694,L55774,L,297.4,308.0,90.0,1356.0,51.9,184.0,Não,Não,Não,Não,Não,Não
3695,L51642,L,302.7,310.5,90.0,1263.0,67.8,197.0,Sim,Não,Sim,Não,Sim,Não
3696,L52708,L,302.4,311.8,90.0,1384.0,50.9,99.0,Não,Não,Não,Não,Não,Não
3698,M16639,M,298.6,308.2,90.0,1488.0,44.0,43.0,Não,Não,Não,Não,Não,Não
3699,M24081,M,297.8,309.0,90.0,1675.0,30.0,110.0,Não,Não,Não,Não,Não,Não
3701,M21194,M,300.4,309.8,90.0,1725.0,30.4,195.0,Não,Não,Não,Não,Não,Não
3704,L52117,L,303.4,312.3,90.0,1540.0,38.7,96.0,Não,Não,Não,Não,Não,Não
3708,H36895,H,300.2,311.4,90.0,1506.0,36.1,141.0,Não,Não,Não,Não,Não,Não
3710,L55930,L,297.3,308.5,90.0,1764.0,30.8,148.0,Não,Não,Não,Não,Não,Não
3713,L47262,L,298.9,308.9,90.0,1453.0,40.8,11.0,Não,Não,Não,Não,Não,Não
3714,L47996,L,296.8,307.6,90.0,1434.0,48.3,138.0,Não,Não,Não,Não,Não,Não
3715,H38015,H,297.4,308.2,90.0,1359.0,46.9,199.0,Não,Não,Não,Não,Não,Não
3716,M22214,M,299.7,310.3,90.0,1429.0,47.7,35.0,Não,Não,Não,Não,Não,Não
3719,L52748,L,302.5,312.1,90.0,1534.0,38.6,3.0,Não,Não,Não,Não,Não,Não
3720,L47463,L,298.2,308.2,90.0,1469.0,43.0,88.0,Não,Não,Não,Não,Não,Não
3721,M18980,M,302.1,310.7,90.0,1376.0,46.3,210.0,Sim,Não,Sim,Não,Não,Não
3722,M22340,M,300.2,311.4,90.0,1570.0,35.3,138.0,Não,Não,Não,Não,Não,Não
3723,L47789,L,298.1,309.9,90.0,1629.0,32.5,45.0,Não,Não,Não,Não,Não,Não
3726,H30685,H,298.0,309.4,90.0,1490.0,40.5,53.0,Não,Não,Não,Não,Não,Não
3728,H39009,H,299.0,310.1,90.0,1432.0,50.0,45.0,Não,Não,Não,Não,Não,Não
3729,L50174,L,300.5,309.8,90.0,1461.0,52.5,146.0,Não,Não,Não,Não,Não,Não
3730,L54289,L,300.9,310.5,90.0,1599.0,40.5,57.0,Não,Não,Não,Não,Não,Não
3734,L53733,L,301.4,310.8,90.0,1389.0,52.7,125.0,Não,Não,Não,Não,Não,Não
3736,H31719,H,299.2,308.5,90.0,1342.0,47.5,147.0,Não,Não,Não,Não,Não,Não
3738,L53440,L,301.1,310.7,90.0,1436.0,45.3,8.0,Não,Não,Não,Não,Não,Não
3739,L51375,L,302.5,311.0,90.0,1548.0,38.4,188.0,Não,Não,Não,Não,Não,Não
3740,L52742,L,302.3,311.7,90.0,1648.0,32.1,197.0,Não,Não,Não,Não,Não,Não
3742,L51835,L,303.1,311.1,90.0,1854.0,22.6,19.0,Não,Não,Não,Não,Não,Não
3743,L55327,L,299.5,310.8,90.0,1447.0,41.0,93.0,Não,Não,Não,Não,Não,Não
3744,L51348,L,302.2,310.6,90.0,1632.0,30.5,122.0,Não,Não,Não,Não,Não,Não
3745,L51029,L,302.3,311.0,90.0,1561.0,37.2,180.0,Não,Não,Não,Não,Não,Não
3746,L57027,L,298.4,309.1,90.0,1362.0,46.1,37.0,Não,Não,Não,Não,Não,Não
3747,H37815,H,298.5,309.4,90.0,1671.0,31.8,108.0,Não,Não,Não,Não,Não,Não
3748,L52433,L,303.5,313.0,90.0,1547.0,40.3,73.0,Não,Não,Não,Não,Não,Não
3750,L52713,L,302.4,311.7,90.0,1721.0,26.9,112.0,Não,Não,Não,Não,Não,Não
3751,L49594,L,299.1,308.5,90.0,1415.0,43.4,0.0,Não,Não,Não,Não,Não,Não
3752,L50734,L,301.9,310.8,90.0,1525.0,43.2,62.0,Não,Não,Não,Não,Não,Não
3755,L49375,L,299.6,308.9,90.0,1613.0,30.8,80.0,Não,Não,Não,Não,Não,Não
3756,M19905,M,304.1,313.2,90.0,1510.0,46.9,152.0,Não,Não,Não,Não,Não,Não
3758,H30932,H,298.2,309.0,90.0,1371.0,55.7,23.0,Não,Não,Não,Não,Não,Não
3759,M19624,M,303.7,312.0,90.0,1402.0,48.6,76.0,Não,Não,Não,Não,Não,Não
3760,H33728,H,301.4,310.1,90.0,1623.0,32.3,39.0,Não,Não,Não,Não,Não,Não
3762,L53245,L,301.0,310.9,90.0,1568.0,38.2,172.0,Não,Não,Não,Não,Não,Não
3763,L53762,L,301.5,310.5,90.0,1528.0,35.7,198.0,Não,Não,Não,Não,Não,Não
3764,L49813,L,300.1,309.8,90.0,1532.0,39.8,115.0,Não,Não,Não,Não,Não,Não
3766,L52813,L,302.7,312.2,90.0,1447.0,47.5,166.0,Não,Não,Não,Não,Não,Não
3769,M17294,M,299.0,308.2,90.0,1358.0,42.7,50.0,Não,Não,Não,Não,Não,Não
3771,L53938,L,301.7,311.1,90.0,1644.0,32.8,206.0,Não,Não,Não,Não,Não,Não
3772,H36025,H,301.5,310.5,90.0,1587.0,33.8,57.0,Não,Não,Não,Não,Não,Não
3773,L51700,L,302.4,310.4,90.0,1456.0,47.6,127.0,Não,Não,Não,Não,Não,Não
3774,L52767,L,302.5,311.9,90.0,1481.0,42.9,52.0,Não,Não,Não,Não,Não,Não
3778,M23665,M,297.4,308.6,90.0,1469.0,42.6,80.0,Não,Não,Não,Não,Não,Não
3779,M20391,M,302.3,311.7,90.0,1504.0,37.3,107.0,Não,Não,Não,Não,Não,Não
3783,L54044,L,301.1,311.3,90.0,1268.0,60.0,53.0,Não,Não,Não,Não,Não,Não
3786,M19524,M,303.3,311.3,90.0,1566.0,46.1,41.0,Não,Não,Não,Não,Não,Não
3789,L52035,L,303.7,312.3,90.0,1375.0,46.2,98.0,Não,Não,Não,Não,Não,Não
3790,L47307,L,298.9,308.6,90.0,1413.0,46.5,122.0,Não,Não,Não,Não,Não,Não
3791,M18334,M,301.9,310.8,90.0,1557.0,35.3,65.0,Não,Não,Não,Não,Não,Não
3793,L51490,L,301.4,310.0,90.0,1776.0,25.6,30.0,Não,Não,Não,Não,Não,Não
3796,L54056,L,300.8,311.2,90.0,1430.0,54.4,85.0,Não,Não,Não,Não,Não,Não
3797,L53076,L,301.1,310.8,90.0,1274.0,55.7,169.0,Não,Não,Não,Não,Não,Não
3798,M20700,M,301.3,311.1,90.0,1581.0,30.9,31.0,Não,Não,Não,Não,Não,Não
3800,H39184,H,298.6,309.5,90.0,1584.0,31.8,27.0,Não,Não,Não,Não,Não,Não
3801,M16333,M,298.5,309.5,90.0,1315.0,48.9,127.0,Não,Não,Não,Não,Não,Não
3804,L50740,L,301.8,310.7,90.0,1680.0,32.4,76.0,Não,Não,Não,Não,Não,Não
3805,M18811,M,302.3,311.4,90.0,1571.0,32.7,17.0,Não,Não,Não,Não,Não,Não
3807,M20297,M,302.9,312.6,90.0,1394.0,46.4,82.0,Não,Não,Não,Não,Não,Não
3809,H30301,H,295.7,306.2,90.0,2161.0,16.5,105.0,Não,Não,Não,Não,Não,Não
3810,L49796,L,299.4,309.1,90.0,1207.0,66.5,66.0,Não,Não,Não,Não,Não,Não
3811,L47696,L,297.5,309.3,90.0,1732.0,29.9,32.0,Não,Não,Não,Não,Não,Não
3812,M18028,M,300.4,309.6,90.0,1614.0,30.3,161.0,Não,Não,Não,Não,Não,Não
3814,L48604,L,298.7,309.7,90.0,1462.0,46.8,4.0,Não,Não,Não,Não,Não,Não
3816,L49104,L,297.9,307.7,90.0,1353.0,50.7,13.0,Não,Não,Não,Não,Não,Não
3817,L49558,L,299.1,308.2,90.0,1348.0,56.1,110.0,Não,Não,Não,Não,Não,Não
3819,L52311,L,304.1,313.3,90.0,1452.0,43.9,182.0,Não,Não,Não,Não,Não,Não
3821,L51739,L,302.7,310.7,90.0,1433.0,43.7,13.0,Não,Não,Não,Não,Não,Não
3822,M19455,M,303.0,311.2,90.0,1460.0,43.9,103.0,Não,Não,Não,Não,Não,Não
3823,M22857,M,301.0,312.2,90.0,2710.0,9.7,143.0,Sim,Não,Não,Sim,Não,Não
3824,H32664,H,301.2,309.8,90.0,1709.0,27.0,151.0,Não,Não,Não,Não,Não,Não
3825,M19550,M,303.4,311.5,90.0,1483.0,43.0,117.0,Não,Não,Não,Não,Não,Não
3827,H37181,H,300.2,311.4,90.0,1319.0,54.6,15.0,Não,Não,Não,Não,Não,Não
3828,M19406,M,302.5,310.4,90.0,1429.0,43.2,191.0,Não,Não,Não,Não,Não,Não
3830,L50457,L,301.3,310.1,90.0,1531.0,41.6,9.0,Não,Não,Não,Não,Não,Não
3831,M22402,M,300.4,311.6,90.0,1401.0,49.9,79.0,Não,Não,Não,Não,Não,Não
3832,L53773,L,301.6,310.7,90.0,1679.0,29.5,10.0,Não,Não,Não,Não,Não,Não
3833,L51248,L,301.9,310.7,90.0,1405.0,48.8,78.0,Não,Não,Não,Não,Não,Não
3834,L51588,L,302.4,310.1,90.0,2009.0,18.9,59.0,Não,Não,Não,Não,Não,Não
3838,M18082,M,300.7,309.7,90.0,1435.0,44.7,76.0,Não,Não,Não,Não,Não,Não
3843,L52166,L,303.7,312.9,90.0,1502.0,40.5,0.0,Não,Não,Não,Não,Não,Não
3844,M18523,M,302.3,311.7,90.0,1442.0,41.7,127.0,Não,Não,Não,Não,Não,Não
3845,L49943,L,299.8,309.2,90.0,1491.0,47.5,216.0,Não,Não,Não,Não,Não,Não
3849,L51800,L,303.1,311.3,90.0,1336.0,52.6,172.0,Sim,Não,Sim,Não,Não,Não
3850,L48179,L,296.3,307.1,90.0,1560.0,33.2,186.0,Não,Não,Não,Não,Não,Não
3851,M15249,M,297.6,308.7,90.0,1408.0,54.8,147.0,Não,Não,Não,Não,Não,Não
3853,L48656,L,298.4,309.5,90.0,1692.0,28.3,136.0,Não,Não,Não,Não,Não,Não
3854,L49420,L,299.2,308.5,90.0,1457.0,44.7,195.0,Não,Não,Não,Não,Não,Não
3855,L49566,L,299.1,308.4,90.0,1543.0,37.9,130.0,Não,Não,Não,Não,Não,Não
3856,L56319,L,297.5,308.5,90.0,1536.0,36.9,108.0,Não,Não,Não,Não,Não,Não
3857,L48172,L,296.1,307.1,90.0,1651.0,35.7,167.0,Não,Não,Não,Não,Não,Não
3860,M17832,M,300.6,309.4,90.0,1432.0,44.2,84.0,Não,Não,Não,Não,Não,Não
3863,M23672,M,297.2,308.4,90.0,1378.0,41.9,97.0,Não,Não,Não,Não,Não,Não
3864,H34183,H,303.6,311.9,90.0,1544.0,37.1,88.0,Não,Não,Não,Não,Não,Não
3866,L49004,L,298.1,307.5,90.0,1391.0,57.4,161.0,Não,Não,Não,Não,Não,Não
3868,M19033,M,302.2,310.6,90.0,1346.0,49.2,134.0,Sim,Não,Sim,Não,Não,Não
3869,L49715,L,299.0,308.8,90.0,1495.0,38.4,75.0,Não,Não,Não,Não,Não,Não
3873,M24351,M,299.0,309.7,90.0,1489.0,40.7,212.0,Não,Não,Não,Não,Não,Não
3875,L48331,L,297.0,307.9,90.0,1350.0,47.7,168.0,Não,Não,Não,Não,Não,Não
3876,M22612,M,300.4,311.7,90.0,1832.0,24.2,179.0,Não,Não,Não,Não,Não,Não
3877,M21218,M,300.2,309.8,90.0,1466.0,45.7,41.0,Não,Não,Não,Não,Não,Não
3879,L53687,L,301.0,310.1,90.0,1558.0,32.6,0.0,Não,Não,Não,Não,Não,Não
3882,M19147,M,301.7,309.9,90.0,1457.0,39.2,192.0,Não,Não,Não,Não,Não,Não
3883,L54955,L,300.3,311.5,90.0,1663.0,33.6,38.0,Não,Não,Não,Não,Não,Não
3887,M15959,M,296.8,307.4,90.0,1472.0,43.9,30.0,Não,Não,Não,Não,Não,Não
3888,H37528,H,300.4,311.8,90.0,2496.0,13.5,5.0,Não,Não,Não,Não,Não,Não
3889,M18268,M,301.2,310.4,90.0,1382.0,41.6,117.0,Não,Não,Não,Não,Não,Não
3890,L48718,L,298.4,309.1,90.0,1798.0,29.6,81.0,Não,Não,Não,Não,Não,Não
3892,L56480,L,298.1,308.9,90.0,1367.0,41.9,113.0,Não,Não,Não,Não,Não,Não
3893,L48543,L,298.7,310.1,90.0,1433.0,54.6,66.0,Não,Não,Não,Não,Não,Não
3895,M21487,M,301.7,310.6,90.0,1876.0,22.1,99.0,Não,Não,Não,Não,Não,Não
3898,M24321,M,298.4,309.2,90.0,1414.0,46.4,128.0,Não,Não,Não,Não,Não,Não
3901,L56478,L,298.1,308.9,90.0,1313.0,50.6,108.0,Não,Não,Não,Não,Não,Não
3905,H29580,H,298.4,308.2,90.0,1612.0,32.6,10.0,Não,Não,Não,Não,Não,Não
3906,M20357,M,302.9,312.5,90.0,1551.0,40.0,20.0,Não,Não,Não,Não,Não,Não
3907,L55479,L,298.7,310.0,90.0,1637.0,31.8,42.0,Não,Não,Não,Não,Não,Não
3911,L50674,L,301.9,311.0,90.0,1356.0,45.7,119.0,Não,Não,Não,Não,Não,Não
3912,H39047,H,299.1,310.1,90.0,1421.0,41.2,149.0,Não,Não,Não,Não,Não,Não
3913,L56930,L,298.7,310.0,90.0,1555.0,32.6,197.0,Não,Não,Não,Não,Não,Não
3917,L48284,L,296.6,307.4,90.0,1389.0,42.7,48.0,Não,Não,Não,Não,Não,Não
3918,L51055,L,302.6,311.8,90.0,1427.0,50.1,21.0,Não,Não,Não,Não,Não,Não
3919,M22383,M,300.1,311.5,90.0,1343.0,46.2,28.0,Não,Não,Não,Não,Não,Não
3920,L48932,L,298.2,307.6,90.0,1492.0,37.2,178.0,Não,Não,Não,Não,Não,Não
3921,L52490,L,303.8,313.0,90.0,1427.0,43.0,0.0,Não,Não,Não,Não,Não,Não
