id,pred_binaria,pred_label
41933,0,Sem falha
41934,0,Sem falha
41935,0,Sem falha
41936,1,Falha
41937,0,Sem falha
41938,0,Sem falha
41939,0,Sem falha
41940,0,Sem falha
41941,0,Sem falha
41942,0,Sem falha
41943,0,Sem falha
41944,0,Sem falha
41945,0,Sem falha
41946,1,Falha
41947,0,Sem falha
41948,1,Falha
41949,0,Sem falha
41950,0,Sem falha
41951,1,Falha
41952,1,Falha
41953,0,Sem falha
41954,0,Sem falha
41955,0,Sem falha
41956,0,Sem falha
41957,0,Sem falha
41958,0,Sem falha
41959,0,Sem falha
41960,0,Sem falha
41961,0,Sem falha
41962,0,Sem falha
41963,0,Sem falha
41964,0,Sem falha
41965,0,Sem falha
41966,0,Sem falha
41967,0,Sem falha
41968,1,Falha
41969,1,Falha
41970,1,Falha
41971,0,Sem falha
41972,1,Falha
41973,1,Falha
41974,1,Falha
41975,0,Sem falha
41976,0,Sem falha
41977,0,Sem falha
41978,0,Sem falha
41979,0,Sem falha
41980,0,Sem falha
41981,1,Falha
41982,0,Sem falha
41983,1,Falha
41984,1,Falha
41985,0,Sem falha
41986,0,Sem falha
41987,0,Sem falha
41988,0,Sem falha
41989,0,Sem falha
41990,0,Sem falha
41991,1,Falha
41992,0,Sem falha
41993,0,Sem falha
41994,0,Sem falha
41995,0,Sem falha
41996,0,Sem falha
41997,1,Falha
41998,0,Sem falha
41999,1,Falha
42000,1,Falha
42001,0,Sem falha
42002,1,Falha
42003,0,Sem falha
42004,0,Sem falha
42005,0,Sem falha
42006,0,Sem falha
42007,0,Sem falha
42008,0,Sem falha
42009,0,Sem falha
42010,0,Sem falha
42011,0,Sem falha
42012,0,Sem falha
42013,1,Falha
42014,0,Sem falha
42015,1,Falha
42016,0,Sem falha
42017,0,Sem falha
42018,1,Falha
42019,0,Sem falha
42020,0,Sem falha
42021,1,Falha
42022,0,Sem falha
42023,0,Sem falha
42024,0,Sem falha
42025,0,Sem falha
42026,0,Sem falha
42027,0,Sem falha
42028,0,Sem falha
42029,1,Falha
42030,0,Sem falha
42031,0,Sem falha
42032,0,Sem falha
42033,0,Sem falha
42034,0,Sem falha
42035,0,Sem falha
42036,0,Sem falha
42037,1,Falha
42038,1,Falha
42039,1,Falha
42040,0,Sem falha
42041,0,Sem falha
42042,0,Sem falha
42043,1,Falha
42044,0,Sem falha
42045,1,Falha
42046,0,Sem falha
42047,0,Sem falha
42048,1,Falha
42049,1,Falha
42050,0,Sem falha
42051,0,Sem falha
42052,0,Sem falha
42053,0,Sem falha
42054,0,Sem falha
42055,1,Falha
42056,0,Sem falha
42057,1,Falha
42058,1,Falha
42059,0,Sem falha
42060,0,Sem falha
42061,0,Sem falha
42062,0,Sem falha
42063,0,Sem falha
42064,0,Sem falha
42065,1,Falha
42066,0,Sem falha
42067,0,Sem falha
42068,0,Sem falha
42069,0,Sem falha
42070,0,Sem falha
42071,1,Falha
42072,0,Sem falha
42073,0,Sem falha
42074,0,Sem falha
42075,0,Sem falha
42076,0,Sem falha
42077,0,Sem falha
42078,0,Sem falha
42079,0,Sem falha
42080,0,Sem falha
42081,0,Sem falha
42082,0,Sem falha
42083,0,Sem falha
42084,1,Falha
42085,0,Sem falha
42086,1,Falha
42087,1,Falha
42088,0,Sem falha
42089,0,Sem falha
42090,0,Sem falha
42091,1,Falha
42092,0,Sem falha
42093,0,Sem falha
42094,0,Sem falha
42095,0,Sem falha
42096,0,Sem falha
42097,0,Sem falha
42098,0,Sem falha
42099,0,Sem falha
42100,1,Falha
42101,0,Sem falha
42102,1,Falha
42103,0,Sem falha
42104,1,Falha
42105,0,Sem falha
42106,1,Falha
42107,0,Sem falha
42108,0,Sem falha
42109,0,Sem falha
42110,0,Sem falha
42111,1,Falha
42112,0,Sem falha
42113,0,Sem falha
42114,0,Sem falha
42115,0,Sem falha
42116,0,Sem falha
42117,1,Falha
42118,0,Sem falha
42119,0,Sem falha
42120,0,Sem falha
42121,0,Sem falha
42122,0,Sem falha
42123,0,Sem falha
42124,0,Sem falha
42125,0,Sem falha
42126,1,Falha
42127,1,Falha
42128,0,Sem falha
42129,1,Falha
42130,1,Falha
42131,0,Sem falha
42132,0,Sem falha
42133,0,Sem falha
42134,0,Sem falha
42135,0,Sem falha
42136,0,Sem falha
42137,0,Sem falha
42138,0,Sem falha
42139,0,Sem falha
42140,0,Sem falha
42141,1,Falha
42142,0,Sem falha
42143,0,Sem falha
42144,0,Sem falha
42145,0,Sem falha
42146,1,Falha
42147,1,Falha
42148,0,Sem falha
42149,0,Sem falha
42150,0,Sem falha
42151,0,Sem falha
42152,1,Falha
42153,1,Falha
42154,0,Sem falha
42155,1,Falha
42156,0,Sem falha
42157,0,Sem falha
42158,0,Sem falha
42159,0,Sem falha
42160,0,Sem falha
42161,0,Sem falha
42162,0,Sem falha
42163,0,Sem falha
42164,1,Falha
42165,0,Sem falha
42166,0,Sem falha
42167,1,Falha
42168,0,Sem falha
42169,0,Sem falha
42170,1,Falha
42171,1,Falha
42172,0,Sem falha
42173,0,Sem falha
42174,0,Sem falha
42175,0,Sem falha
42176,1,Falha
42177,1,Falha
42178,0,Sem falha
42179,0,Sem falha
42180,0,Sem falha
42181,0,Sem falha
42182,0,Sem falha
42183,0,Sem falha
42184,0,Sem falha
42185,0,Sem falha
42186,0,Sem falha
42187,0,Sem falha
42188,0,Sem falha
42189,0,Sem falha
42190,0,Sem falha
42191,0,Sem falha
42192,0,Sem falha
42193,0,Sem falha
42194,1,Falha
42195,0,Sem falha
42196,0,Sem falha
42197,0,Sem falha
42198,0,Sem falha
42199,0,Sem falha
42200,0,Sem falha
42201,0,Sem falha
42202,0,Sem falha
42203,0,Sem falha
42204,0,Sem falha
42205,0,Sem falha
42206,0,Sem falha
42207,1,Falha
42208,1,Falha
42209,0,Sem falha
42210,0,Sem falha
42211,1,Falha
42212,0,Sem falha
42213,0,Sem falha
42214,0,Sem falha
42215,0,Sem falha
42216,0,Sem falha
42217,1,Falha
42218,0,Sem falha
42219,0,Sem falha
42220,0,Sem falha
42221,0,Sem falha
42222,1,Falha
42223,1,Falha
42224,0,Sem falha
42225,0,Sem falha
42226,0,Sem falha
42227,0,Sem falha
42228,0,Sem falha
42229,0,Sem falha
42230,0,Sem falha
42231,1,Falha
42232,0,Sem falha
42233,0,Sem falha
42234,1,Falha
42235,0,Sem falha
42236,0,Sem falha
42237,0,Sem falha
42238,0,Sem falha
42239,0,Sem falha
42240,0,Sem falha
42241,0,Sem falha
42242,1,Falha
42243,0,Sem falha
42244,0,Sem falha
42245,0,Sem falha
42246,0,Sem falha
42247,0,Sem falha
42248,0,Sem falha
42249,0,Sem falha
42250,0,Sem falha
42251,0,Sem falha
42252,1,Falha
42253,0,Sem falha
42254,0,Sem falha
42255,0,Sem falha
42256,0,Sem falha
42257,0,Sem falha
42258,0,Sem falha
42259,0,Sem falha
42260,1,Falha
42261,1,Falha
42262,0,Sem falha
42263,0,Sem falha
42264,1,Falha
42265,1,Falha
42266,0,Sem falha
42267,1,Falha
42268,1,Falha
42269,0,Sem falha
42270,0,Sem falha
42271,0,Sem falha
42272,1,Falha
42273,0,Sem falha
42274,0,Sem falha
42275,1,Falha
42276,1,Falha
42277,1,Falha
42278,1,Falha
42279,0,Sem falha
42280,0,Sem falha
42281,0,Sem falha
42282,0,Sem falha
42283,0,Sem falha
42284,0,Sem falha
42285,0,Sem falha
42286,0,Sem falha
42287,0,Sem falha
42288,0,Sem falha
42289,0,Sem falha
42290,1,Falha
42291,0,Sem falha
42292,1,Falha
42293,0,Sem falha
42294,0,Sem falha
42295,1,Falha
42296,1,Falha
42297,0,Sem falha
42298,0,Sem falha
42299,1,Falha
42300,0,Sem falha
42301,0,Sem falha
42302,0,Sem falha
42303,0,Sem falha
42304,0,Sem falha
42305,1,Falha
42306,0,Sem falha
42307,0,Sem falha
42308,0,Sem falha
42309,1,Falha
42310,0,Sem falha
42311,0,Sem falha
42312,1,Falha
42313,0,Sem falha
42314,0,Sem falha
42315,1,Falha
42316,1,Falha
42317,0,Sem falha
42318,0,Sem falha
42319,0,Sem falha
42320,0,Sem falha
42321,0,Sem falha
42322,1,Falha
42323,0,Sem falha
42324,0,Sem falha
42325,0,Sem falha
42326,0,Sem falha
42327,0,Sem falha
42328,0,Sem falha
42329,0,Sem falha
42330,0,Sem falha
42331,0,Sem falha
42332,0,Sem falha
42333,0,Sem falha
42334,0,Sem falha
42335,0,Sem falha
42336,0,Sem falha
42337,0,Sem falha
42338,1,Falha
42339,1,Falha
42340,0,Sem falha
42341,0,Sem falha
42342,0,Sem falha
42343,0,Sem falha
42344,0,Sem falha
42345,0,Sem falha
42346,0,Sem falha
42347,1,Falha
42348,1,Falha
42349,1,Falha
42350,0,Sem falha
42351,0,Sem falha
42352,1,Falha
42353,1,Falha
42354,0,Sem falha
42355,0,Sem falha
42356,1,Falha
42357,0,Sem falha
42358,0,Sem falha
42359,0,Sem falha
42360,0,Sem falha
42361,0,Sem falha
42362,0,Sem falha
42363,1,Falha
42364,0,Sem falha
42365,0,Sem falha
42366,0,Sem falha
42367,0,Sem falha
42368,0,Sem falha
42369,1,Falha
42370,0,Sem falha
42371,0,Sem falha
42372,1,Falha
42373,0,Sem falha
42374,0,Sem falha
42375,1,Falha
42376,0,Sem falha
42377,1,Falha
42378,1,Falha
42379,0,Sem falha
42380,1,Falha
42381,0,Sem falha
42382,0,Sem falha
42383,0,Sem falha
42384,1,Falha
42385,0,Sem falha
42386,0,Sem falha
42387,0,Sem falha
42388,1,Falha
42389,1,Falha
42390,0,Sem falha
42391,0,Sem falha
42392,1,Falha
42393,0,Sem falha
42394,0,Sem falha
42395,0,Sem falha
42396,0,Sem falha
42397,1,Falha
42398,0,Sem falha
42399,1,Falha
42400,0,Sem falha
42401,0,Sem falha
42402,0,Sem falha
42403,0,Sem falha
42404,0,Sem falha
42405,0,Sem falha
42406,1,Falha
42407,1,Falha
42408,0,Sem falha
42409,0,Sem falha
42410,0,Sem falha
42411,1,Falha
42412,0,Sem falha
42413,1,Falha
42414,1,Falha
42415,1,Falha
42416,0,Sem falha
42417,0,Sem falha
42418,0,Sem falha
42419,1,Falha
42420,0,Sem falha
42421,0,Sem falha
42422,0,Sem falha
42423,1,Falha
42424,1,Falha
42425,0,Sem falha
42426,0,Sem falha
42427,0,Sem falha
42428,0,Sem falha
42429,0,Sem falha
42430,0,Sem falha
42431,0,Sem falha
42432,1,Falha
